index,load,APX,clouds,radiation,temp,winddeg,windspeed,windspeed_100m,pressure,humidity,rain,mxlD,snowDepth,clearSky_ulf,clearSky_dlf,sjv_E1A,sjv_E1B,sjv_E1C,sjv_E2A,sjv_E2B,sjv_E3A,sjv_E3B,sjv_E3C,sjv_E3D,sjv_E4A
2020-10-28 06:15:00+00:00,13.619999999999997,44.56,88.60549926757812,13957.499999999929,8.856086730957031,274.9269256591797,2.8930555555555557,11.7898690700531,100507.69140625,0.9424041956663132,1.7199999999999998,953.8501434326172,0.0,9.29993987083435,7.097988128662109,2.624e-05,2.826e-05,2.767e-05,3.21e-05,3.361e-05,2.772e-05,2.771e-05,2.771e-05,2.977e-05,5.108e-05
2020-10-28 06:30:00+00:00,12.883333333333333,44.56,77.21099853515625,18610.0,9.043472290039062,277.60272216796875,2.947222222222222,11.811313152313232,100530.828125,0.9405769407749176,1.2,924.6207580566406,0.0,7.3942999839782715,7.401548385620117,2.769e-05,2.969e-05,2.96e-05,3.336e-05,3.492e-05,3.176e-05,2.96e-05,2.96e-05,2.994e-05,6.93e-06
2020-10-28 06:45:00+00:00,12.853333333333332,44.56,65.81649780273438,78652.0703125,9.230857849121094,280.2785186767578,3.0013888888888887,11.832757234573364,100553.96484375,0.938749685883522,0.6800000000000002,895.3913726806641,0.0,5.488660097122192,7.705108642578125,2.857e-05,3.039e-05,3.069e-05,3.406e-05,3.554e-05,3.549e-05,3.16e-05,3.16e-05,3.002e-05,0.0
2020-10-28 07:00:00+00:00,13.123333333333333,45.32,54.4219970703125,138694.140625,9.418243408203125,282.9543151855469,3.0555555555555554,11.854201316833496,100577.1015625,0.9369224309921265,0.16,866.1619873046875,0.0,3.5830202102661133,8.008668899536133,2.9e-05,3.081e-05,3.095e-05,3.446e-05,3.587e-05,3.953e-05,3.399e-05,3.399e-05,3.023e-05,0.0
2020-10-28 07:15:00+00:00,13.36,45.32,65.81649780273438,198736.2109375,9.629135131835938,284.8246383666992,3.129861111111111,12.039482831954956,100582.283203125,0.9188273847103119,0.2125,1048.0237121582031,0.0,4.01092529296875,8.812708616256714,2.89e-05,3.068e-05,3.045e-05,3.464e-05,3.595e-05,4.328e-05,3.627e-05,3.627e-05,3.041e-05,0.0
2020-10-28 07:30:00+00:00,13.436666666666664,45.32,77.21099853515625,258778.28125,9.84002685546875,286.69496154785156,3.2041666666666666,12.224764347076416,100587.46484375,0.9007323384284973,0.265,1229.8854370117188,0.0,4.438830375671387,9.616748332977295,2.851e-05,3.012e-05,2.993e-05,3.488e-05,3.607e-05,4.663e-05,3.858e-05,3.858e-05,3.048e-05,0.0
2020-10-28 07:45:00+00:00,12.293333333333333,45.32,88.60549926757812,277628.25,10.050918579101562,288.5652847290039,3.2784722222222222,12.410045862197876,100592.646484375,0.8826372921466827,0.3175,1411.7471618652344,0.0,4.866735458374023,10.420788049697876,2.826e-05,2.96e-05,2.938e-05,3.511e-05,3.61e-05,4.915e-05,4.036e-05,4.036e-05,3.052e-05,0.0
2020-10-28 08:00:00+00:00,10.833333333333332,43.58,100.0,296478.21875,10.261810302734375,290.43560791015625,3.352777777777778,12.595327377319336,100597.828125,0.8645422458648682,0.37,1593.60888671875,0.0,5.29464054107666,11.224827766418457,2.841e-05,2.953e-05,2.914e-05,3.554e-05,3.636e-05,5.048e-05,4.199e-05,4.199e-05,3.054e-05,0.0
2020-10-28 08:15:00+00:00,10.926666666666668,43.58,100.0,315328.1875,10.587020874023438,289.2943420410156,3.5506944444444444,12.427370071411133,100611.5390625,0.8640615344047546,0.40249999999999997,1565.1004028320312,0.0,5.6891937255859375,11.181127786636353,2.888e-05,2.988e-05,2.89e-05,3.555e-05,3.618e-05,5.113e-05,4.305e-05,4.305e-05,3.057e-05,0.0
2020-10-28 08:30:00+00:00,10.396666666666667,43.58,100.0,334178.15625,10.9122314453125,288.153076171875,3.748611111111111,12.25941276550293,100625.25,0.8635808229446411,0.435,1536.5919189453125,0.0,6.083746910095215,11.137427806854248,2.883e-05,2.962e-05,2.823e-05,3.53e-05,3.571e-05,5.123e-05,4.38e-05,4.38e-05,3.064e-05,0.0
2020-10-28 08:45:00+00:00,11.263333333333332,43.58,100.0,344696.7578125,11.237442016601562,287.0118103027344,3.9465277777777774,12.091455459594727,100638.9609375,0.8631001114845276,0.4675,1508.0834350585938,0.0,6.478300094604492,11.093727827072144,2.86e-05,2.904e-05,2.759e-05,3.515e-05,3.534e-05,5.114e-05,4.43e-05,4.43e-05,3.069e-05,0.0
2020-10-28 09:00:00+00:00,10.57,39.15,100.0,355215.359375,11.562652587890625,285.87054443359375,4.144444444444444,11.923498153686523,100652.671875,0.8626194000244141,0.5,1479.574951171875,0.0,6.8728532791137695,11.050027847290039,2.792e-05,2.786e-05,2.695e-05,3.486e-05,3.484e-05,5.116e-05,4.454e-05,4.454e-05,3.065e-05,0.0
